Class,.id,SYMBOL,Process.category,Description,释义,Number.of.founder.sets,Number.of.genes
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-T3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.4,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M11,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Gm8909,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-T10,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M10.5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-M9,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-L,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-Q8,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,H2-Q9,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hmox1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hnrnpu,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa13,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa8,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa1l,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hspa1a,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Htr7,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Hyal2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Icam1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Icam5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Igfbp2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Il6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Il6st,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Irf1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Junb,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Jun,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Jund,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Kcnh2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Kcnh7,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Kcnh6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Klhdc3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Lhx2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Lhx9,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Lyn,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Maoa,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Maob,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mapk8ip2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mark2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mark4,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mark1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mgat1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mmp14,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mmp15,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mmp16,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mmp24,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mrpl23,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Msx1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Msx2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nat2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nat1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nat3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nfkbia,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nkx2-5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nptx2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nptx1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nptxr,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Npcd,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nr4a1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ntrk3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ntrk2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ntrk1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nupl1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nxf1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nxf2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Nxf7,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Olfm1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Olfm3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Onecut1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Onecut2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Onecut3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Parp2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Parp1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Pdap1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Pdlim3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Plcl1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Plcl2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Pole3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Polg2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Polr2h,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ppat,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ppif,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ppp1r2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ppt1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Prkaca,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Prkacb,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Prkcd,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Prkcq,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Prpf3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Psmc3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ptprd,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ptprf,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ptprs,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rab27a,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rab27b,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rasgrp1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rasgrp3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ret,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rfc4,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rhob,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rpn1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rrad,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Rxrb,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Selenow,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Shox2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sigmar1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc25a4,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc25a5,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc6a12,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc6a13,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc6a11,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc6a8,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Slc6a6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sod2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Spr,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sqstm1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Stard3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Stip1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Stk25,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sult1a1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sult1d1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sult5a1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sult3a1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Sult3a2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tacr3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tacr1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tap1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tars,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tarsl2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tars2,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tchh,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tfrc,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tgfbrap1,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tmbim6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tst,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mpst,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba4a,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba1b,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba3a,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba3b,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba1c,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba1a,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tuba8,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tubal3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Tyro3,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Axl,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Mertk,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Urod,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Wiz,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,Ykt6,DNA Damage,UV response: up-regulated genes,紫外反应–上调基因,16,158
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Adam17,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Axin1,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Axin2,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Ccnd2,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Ccnd1,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Ccnd3,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Csnk1e,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Csnk1d,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Ctnnb1,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Jup,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Cul1,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Dkk1,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Dkk4,Signaling,Cannonical beta catenin pathway,经典Wnt信号通路,49,42
